order_id,customer_id,order_date,items,order_total,payment_method,order_status
ORD102944,CUST01148,2026-06-23,PROD0081:4:27.98|PROD0185:1:34.57|PROD0148:1:59.66|PROD0089:4:58.99,442.11,Apple Pay,Delivered
ORD102945,CUST00385,2026-05-01,PROD0164:3:106.62|PROD0294:3:28.58,405.6,Store Credit,Cancelled
ORD102946,CUST00709,2026-01-12,PROD0248:3:78.55,235.65,Amex,Cancelled
ORD102947,CUST00118,2026-06-13,PROD0182:4:235.58,942.32,Visa,Delivered
ORD102948,CUST00115,2026-03-19,PROD0042:1:241.7,241.7,Mastercard,Delivered
ORD102949,CUST01118,2025-12-24,PROD0110:3:36.36|PROD0172:3:30.66,201.06,PayPal,Processing
ORD102950,CUST00181,2026-04-25,PROD0119:5:234.85|PROD0218:2:151.18,1476.61,Mastercard,Shipped
ORD102951,CUST00700,2026-07-17,PROD0174:2:22.41,44.82,Amex,Returned
ORD102952,CUST00886,2026-04-28,PROD0290:3:105.75|PROD0078:4:167.27,986.33,Amex,Delivered
ORD102953,CUST01070,2025-08-18,PROD0011:1:22.2|PROD0084:2:98.15|PROD0092:2:55.86,330.22,Amex,Shipped
ORD102954,CUST00128,2025-12-09,PROD0065:2:99.72,199.44,Mastercard,Delivered
ORD102955,CUST00059,2026-03-30,PROD0019:3:32.14,96.42,Store Credit,Delivered
ORD102956,CUST00161,2026-07-12,PROD0181:5:4.29,21.45,Mastercard,Delivered
ORD102957,CUST00690,2025-12-14,PROD0021:2:148.05,296.1,PayPal,Delivered
ORD102958,CUST00564,2025-10-28,PROD0281:1:37.35,37.35,Amex,Delivered
ORD102959,CUST00441,2026-01-14,PROD0012:5:54.17,270.85,Store Credit,Delivered
ORD102960,CUST00354,2026-04-09,PROD0201:2:12.0|PROD0292:5:56.02|PROD0293:1:26.46|PROD0290:5:105.75,859.31,Visa,Returned
ORD102961,CUST01102,2025-09-10,PROD0005:2:41.87|PROD0019:3:32.14,180.16,Amex,Delivered
ORD102962,CUST00928,2025-11-14,PROD0104:2:24.87,49.74,Visa,Cancelled
ORD102963,CUST00735,2026-05-29,PROD0210:5:78.45|PROD0223:4:26.93,499.97,Store Credit,Processing
ORD102964,CUST00943,2025-12-14,PROD0046:4:33.24,132.96,Visa,Delivered
ORD102965,CUST00825,2026-02-01,PROD0149:1:111.96|PROD0103:1:35.6,147.56,PayPal,Delivered
ORD102966,CUST00295,2026-03-23,PROD0213:1:69.08,69.08,Apple Pay,Shipped
ORD102967,CUST01068,2025-12-30,PROD0083:2:12.63,25.26,Store Credit,Delivered
ORD102968,CUST00350,2025-08-01,PROD0263:5:22.13|PROD0056:1:242.05,352.7,Visa,Out for Delivery
ORD102969,CUST00644,2025-08-29,PROD0008:2:165.66|PROD0041:3:26.94,412.14,Amex,Delivered
ORD102970,CUST00863,2025-10-31,PROD0211:3:15.2,45.6,Amex,Delivered
ORD102971,CUST00286,2026-02-18,PROD0149:2:111.96,223.92,Store Credit,Delivered
ORD102972,CUST00860,2026-06-15,PROD0222:5:52.54,262.7,Visa,Delayed
ORD102973,CUST00787,2026-02-14,PROD0133:2:32.07,64.14,Store Credit,Processing
ORD102974,CUST00384,2026-04-05,PROD0005:5:41.87,209.35,PayPal,Processing
ORD102975,CUST01048,2026-06-05,PROD0127:3:12.52,37.56,Visa,Cancelled
ORD102976,CUST00652,2026-06-13,PROD0241:3:95.92,287.76,Mastercard,Shipped
ORD102977,CUST00559,2026-03-29,PROD0200:1:39.66,39.66,Apple Pay,Delivered
ORD102978,CUST00398,2025-11-08,PROD0253:2:45.08,90.16,Visa,Delivered
ORD102979,CUST00382,2026-01-18,PROD0295:3:56.15|PROD0213:1:69.08|PROD0140:2:235.93|PROD0228:2:11.51,732.41,Visa,Delivered
ORD102980,CUST00617,2025-10-18,PROD0222:2:52.54,105.08,Amex,Delivered
ORD102981,CUST00644,2026-02-10,PROD0101:4:170.06|PROD0195:4:16.36,745.68,PayPal,Delivered
ORD102982,CUST00666,2025-10-24,PROD0070:2:207.26,414.52,Amex,Delivered
ORD102983,CUST00916,2026-06-08,PROD0131:3:11.48|PROD0209:4:12.86,85.88,Store Credit,Delivered
ORD102984,CUST00794,2025-12-27,PROD0222:3:52.54,157.62,Mastercard,Delivered
ORD102985,CUST00355,2026-04-13,PROD0232:3:130.11,390.33,PayPal,Delivered
ORD102986,CUST00981,2025-09-20,PROD0178:5:137.06|PROD0065:4:99.72|PROD0195:2:16.36,1116.9,PayPal,Delayed
ORD102987,CUST00536,2026-07-15,PROD0146:2:25.49,50.98,PayPal,Delivered
ORD102988,CUST00715,2025-11-02,PROD0264:4:25.7,102.8,Visa,Processing
ORD102989,CUST00183,2026-07-18,PROD0113:2:29.87,59.74,Store Credit,Delivered
ORD102990,CUST00396,2026-07-06,PROD0062:1:20.08|PROD0291:3:12.15|PROD0198:5:74.76,430.33,Visa,Delivered
ORD102991,CUST00852,2025-08-20,PROD0279:5:19.87|PROD0145:3:16.58,149.09,Mastercard,Returned
ORD102992,CUST00939,2026-05-15,PROD0207:1:26.58,26.58,Visa,Delivered
ORD102993,CUST00402,2025-10-18,PROD0232:5:130.11|PROD0271:1:9.6,660.15,Store Credit,Cancelled
ORD102994,CUST00221,2025-08-21,PROD0008:2:165.66,331.32,Apple Pay,Delivered
ORD102995,CUST00561,2025-11-15,PROD0072:2:70.01,140.02,Apple Pay,Cancelled
ORD102996,CUST00743,2026-06-21,PROD0170:2:12.14|PROD0050:5:15.03,99.43,Visa,Shipped
ORD102997,CUST00974,2026-05-09,PROD0115:5:182.29,911.45,Apple Pay,Shipped
ORD102998,CUST00962,2025-12-01,PROD0235:5:35.87,179.35,Store Credit,Delivered
ORD102999,CUST00958,2025-12-27,PROD0197:4:10.66,42.64,Amex,Delivered
ORD103000,CUST00552,2026-02-21,PROD0012:4:54.17,216.68,Amex,Shipped
ORD103001,CUST00463,2026-04-19,PROD0107:1:106.43,106.43,Store Credit,Processing
ORD103002,CUST01074,2026-06-26,PROD0062:3:20.08,60.24,Store Credit,Cancelled
ORD103003,CUST00238,2025-09-06,PROD0225:2:129.56|PROD0211:2:15.2,289.52,Amex,Delivered
ORD103004,CUST00083,2025-10-25,PROD0086:5:41.13,205.65,Apple Pay,Shipped
ORD103005,CUST00682,2026-05-29,PROD0210:2:78.45,156.9,Visa,Delivered
ORD103006,CUST00293,2025-11-07,PROD0164:4:106.62,426.48,Amex,Processing
ORD103007,CUST00069,2026-03-30,PROD0082:2:33.12,66.24,Apple Pay,Delivered
ORD103008,CUST01087,2026-03-07,PROD0253:5:45.08,225.4,Visa,Delivered
ORD103009,CUST00218,2025-11-04,PROD0031:1:213.56,213.56,Mastercard,Processing
ORD103010,CUST00207,2026-01-19,PROD0175:1:37.15,37.15,Store Credit,Delayed
ORD103011,CUST00892,2025-11-04,PROD0190:3:68.53|PROD0128:5:112.67,768.94,Store Credit,Returned
ORD103012,CUST00497,2026-01-18,PROD0042:4:241.7,966.8,PayPal,Delivered
ORD103013,CUST00552,2026-06-19,PROD0141:5:98.61|PROD0240:4:55.35,714.45,Store Credit,Returned
ORD103014,CUST00713,2025-09-13,PROD0131:4:11.48,45.92,Visa,Delivered
ORD103015,CUST00611,2026-04-17,PROD0048:3:19.97,59.91,Visa,Processing
ORD103016,CUST00356,2026-01-04,PROD0238:5:88.09,440.45,Amex,Shipped
ORD103017,CUST00188,2026-05-28,PROD0270:5:25.5,127.5,Amex,Delivered
ORD103018,CUST00161,2025-11-08,PROD0110:4:36.36|PROD0014:4:232.45,1075.24,Visa,Delayed
ORD103019,CUST00637,2026-07-18,PROD0070:1:207.26,207.26,Store Credit,Returned
ORD103020,CUST00572,2026-02-16,PROD0116:3:9.23|PROD0144:3:37.09,138.96,Amex,Delivered
ORD103021,CUST00686,2025-11-20,PROD0210:4:78.45|PROD0101:2:170.06,653.92,Store Credit,Delivered
ORD103022,CUST01052,2025-10-18,PROD0035:4:186.35|PROD0015:1:33.9|PROD0033:4:50.93,983.02,Store Credit,Delivered
ORD103023,CUST00105,2026-01-02,PROD0188:4:10.76,43.04,Mastercard,Delivered
ORD103024,CUST00547,2026-01-07,PROD0215:4:59.37,237.48,PayPal,Delivered
ORD103025,CUST01032,2026-07-01,PROD0173:5:42.3,211.5,Mastercard,Processing
ORD103026,CUST01167,2026-03-03,PROD0096:4:50.63,202.52,Apple Pay,Delivered
ORD103027,CUST00958,2025-11-28,PROD0263:3:22.13,66.39,Store Credit,Shipped
ORD103028,CUST00419,2025-12-20,PROD0083:2:12.63|PROD0254:2:110.83|PROD0277:1:30.38|PROD0192:1:129.12,406.42,Mastercard,Delivered
ORD103029,CUST00267,2026-03-02,PROD0159:5:20.43,102.15,Visa,Out for Delivery
ORD103030,CUST00922,2026-05-06,PROD0024:5:45.08,225.4,Visa,Delivered
ORD103031,CUST00692,2025-09-02,PROD0295:5:56.15|PROD0058:2:90.72,462.19,PayPal,Processing
ORD103032,CUST01087,2026-05-02,PROD0069:4:29.63,118.52,PayPal,Shipped
ORD103033,CUST01149,2025-09-02,PROD0235:3:35.87,107.61,PayPal,Delivered
ORD103034,CUST00118,2026-07-27,PROD0237:5:10.39,51.95,Visa,Shipped
ORD103035,CUST01025,2026-04-29,PROD0242:1:23.74|PROD0173:3:42.3|PROD0174:4:22.41,240.28,Amex,Delivered
ORD103036,CUST00572,2025-09-25,PROD0103:4:35.6|PROD0270:3:25.5|PROD0237:1:10.39|PROD0032:3:22.58,297.03,Visa,Cancelled
ORD103037,CUST01172,2026-06-14,PROD0276:5:75.04|PROD0159:2:20.43|PROD0109:5:29.51,563.61,Visa,Out for Delivery
ORD103038,CUST00701,2025-11-07,PROD0226:2:121.6|PROD0095:4:26.42,348.88,PayPal,Out for Delivery
ORD103039,CUST00635,2026-02-18,PROD0146:2:25.49|PROD0128:1:112.67,163.65,Visa,Returned
ORD103040,CUST00535,2026-07-05,PROD0242:5:23.74,118.7,Store Credit,Returned
ORD103041,CUST00901,2026-05-31,PROD0061:1:25.67|PROD0048:2:19.97,65.61,Amex,Processing
ORD103042,CUST00438,2026-01-09,PROD0204:2:171.38,342.76,Apple Pay,Delivered
ORD103043,CUST00967,2025-08-27,PROD0153:1:32.56|PROD0141:3:98.61,328.39,PayPal,Delivered
ORD103044,CUST00354,2025-10-17,PROD0096:1:50.63|PROD0012:4:54.17|PROD0084:3:98.15,561.76,Mastercard,Shipped
ORD103045,CUST00957,2025-11-23,PROD0201:4:12.0|PROD0015:2:33.9,115.8,Mastercard,Delivered
ORD103046,CUST00862,2026-04-07,PROD0139:4:31.77,127.08,Store Credit,Delivered
ORD103047,CUST00709,2026-03-01,PROD0288:5:79.59|PROD0261:1:78.93,476.88,PayPal,Cancelled
ORD103048,CUST00615,2026-06-19,PROD0224:4:131.68|PROD0177:5:58.87|PROD0272:3:27.45|PROD0174:4:22.41,993.06,Amex,Delayed
ORD103049,CUST00768,2026-07-13,PROD0287:3:49.41,148.23,Amex,Delivered
ORD103050,CUST00638,2026-04-02,PROD0124:3:57.05,171.15,Visa,Returned
ORD103051,CUST00126,2025-11-07,PROD0040:2:6.69|PROD0010:1:98.26,111.64,PayPal,Shipped
ORD103052,CUST00181,2026-04-23,PROD0225:2:129.56|PROD0145:1:16.58,275.7,Apple Pay,Delivered
ORD103053,CUST00830,2025-11-14,PROD0209:3:12.86,38.58,Apple Pay,Delivered
ORD103054,CUST00356,2025-09-04,PROD0120:2:80.47|PROD0267:5:85.78,589.84,PayPal,Shipped
ORD103055,CUST00126,2025-08-26,PROD0053:1:30.53|PROD0254:3:110.83,363.02,Store Credit,Shipped
ORD103056,CUST00213,2025-09-07,PROD0135:3:13.02|PROD0198:3:74.76,263.34,Apple Pay,Delivered
ORD103057,CUST00560,2025-10-09,PROD0093:2:119.59,239.18,PayPal,Processing
ORD103058,CUST00170,2025-11-16,PROD0257:1:46.24|PROD0026:2:54.92,156.08,Amex,Delivered
ORD103059,CUST00701,2026-04-04,PROD0111:2:31.83,63.66,Mastercard,Shipped
ORD103060,CUST00628,2025-12-11,PROD0128:5:112.67|PROD0184:5:76.1,943.85,Store Credit,Shipped
ORD103061,CUST00896,2026-06-26,PROD0028:2:89.71,179.42,Amex,Delivered
ORD103062,CUST00058,2026-05-19,PROD0269:2:144.62,289.24,PayPal,Returned
ORD103063,CUST00562,2025-12-14,PROD0200:1:39.66|PROD0125:2:19.13,77.92,Apple Pay,Processing
ORD103064,CUST00365,2026-07-16,PROD0297:5:171.88|PROD0089:2:58.99|PROD0235:5:35.87|PROD0157:1:160.75,1317.48,Visa,Shipped
ORD103065,CUST00341,2025-10-08,PROD0260:1:135.73|PROD0182:2:235.58,606.89,Amex,Delivered
ORD103066,CUST00520,2026-04-06,PROD0276:4:75.04,300.16,Amex,Delivered
ORD103067,CUST00883,2025-08-12,PROD0147:4:129.73,518.92,Amex,Shipped
ORD103068,CUST01072,2025-11-19,PROD0032:2:22.58,45.16,Mastercard,Delivered
ORD103069,CUST00662,2026-01-28,PROD0276:2:75.04,150.08,PayPal,Delivered
ORD103070,CUST00400,2025-09-15,PROD0041:3:26.94|PROD0077:5:34.86|PROD0183:5:73.54,622.82,Mastercard,Shipped
ORD103071,CUST01074,2026-01-14,PROD0212:4:40.49,161.96,PayPal,Cancelled
ORD103072,CUST00190,2026-07-25,PROD0096:3:50.63|PROD0154:3:191.73,727.08,PayPal,Delivered
ORD103073,CUST01155,2026-07-20,PROD0270:1:25.5|PROD0250:2:8.48|PROD0108:3:128.9|PROD0060:2:25.69,480.54,Amex,Delivered
ORD103074,CUST00035,2026-04-18,PROD0051:1:43.91,43.91,Visa,Processing
ORD103075,CUST00115,2026-05-10,PROD0258:2:29.27|PROD0244:4:28.97,174.42,Mastercard,Delivered
ORD103076,CUST00213,2025-11-01,PROD0004:2:9.47,18.94,PayPal,Delivered
ORD103077,CUST00630,2026-05-17,PROD0022:5:55.37|PROD0194:1:48.76|PROD0161:1:19.26|PROD0297:5:171.88,1204.27,Apple Pay,Delayed
ORD103078,CUST00170,2025-08-12,PROD0040:1:6.69,6.69,Store Credit,Cancelled
ORD103079,CUST00701,2025-08-21,PROD0021:2:148.05|PROD0276:1:75.04|PROD0072:3:70.01|PROD0092:2:55.86,692.89,Mastercard,Delivered
ORD103080,CUST00670,2025-12-26,PROD0037:4:94.05,376.2,Visa,Delivered
ORD103081,CUST01158,2026-06-09,PROD0063:2:122.4|PROD0250:5:8.48,287.2,PayPal,Delivered
ORD103082,CUST00616,2025-11-07,PROD0011:2:22.2,44.4,Amex,Delayed
ORD103083,CUST00409,2025-10-02,PROD0032:2:22.58|PROD0179:3:22.52,112.72,Apple Pay,Cancelled
ORD103084,CUST00876,2026-06-06,PROD0161:4:19.26|PROD0221:5:21.66|PROD0154:4:191.73,952.26,PayPal,Delivered
ORD103085,CUST00107,2025-08-05,PROD0057:3:37.8|PROD0109:2:29.51|PROD0228:4:11.51,218.46,PayPal,Shipped
ORD103086,CUST00302,2026-01-12,PROD0278:4:43.45|PROD0115:2:182.29|PROD0247:2:72.46,683.3,Mastercard,Cancelled
ORD103087,CUST00551,2026-01-14,PROD0176:3:106.09,318.27,PayPal,Delivered
ORD103088,CUST01148,2025-08-17,PROD0180:5:13.81,69.05,Visa,Delivered
ORD103089,CUST01041,2026-07-05,PROD0147:2:129.73|PROD0029:4:81.59,585.82,Apple Pay,Returned
ORD103090,CUST00712,2026-06-19,PROD0270:1:25.5,25.5,Store Credit,Shipped
ORD103091,CUST00435,2025-09-24,PROD0115:5:182.29,911.45,Mastercard,Delivered
ORD103092,CUST00921,2026-01-09,PROD0102:5:10.54,52.7,Store Credit,Delivered
ORD103093,CUST00574,2026-01-11,PROD0034:4:6.64,26.56,PayPal,Cancelled
ORD103094,CUST00818,2026-04-05,PROD0035:4:186.35|PROD0025:3:16.49,794.87,Visa,Delivered
ORD103095,CUST00650,2026-06-16,PROD0080:4:101.65,406.6,Apple Pay,Delivered
ORD103096,CUST00354,2026-06-10,PROD0006:4:6.78|PROD0185:1:34.57|PROD0197:1:10.66,72.35,Store Credit,Processing
ORD103097,CUST00288,2025-10-04,PROD0009:5:31.16|PROD0247:4:72.46|PROD0161:3:19.26,503.42,Store Credit,Delivered
ORD103098,CUST00519,2026-05-22,PROD0069:5:29.63|PROD0257:1:46.24|PROD0209:5:12.86,258.69,Visa,Out for Delivery
ORD103099,CUST00563,2026-05-28,PROD0144:4:37.09|PROD0087:5:72.87|PROD0089:5:58.99|PROD0015:2:33.9,875.46,Amex,Delivered
ORD103100,CUST01131,2026-03-22,PROD0126:3:82.81,248.43,Store Credit,Processing
ORD103101,CUST00692,2025-08-19,PROD0179:2:22.52,45.04,Store Credit,Delivered
ORD103102,CUST00907,2026-04-15,PROD0148:4:59.66|PROD0025:5:16.49,321.09,Apple Pay,Delayed
ORD103103,CUST01006,2026-03-18,PROD0062:2:20.08|PROD0004:3:9.47,68.57,Visa,Delivered
ORD103104,CUST00090,2025-09-22,PROD0034:5:6.64,33.2,Store Credit,Delivered
ORD103105,CUST00185,2025-11-23,PROD0087:1:72.87,72.87,Store Credit,Delivered
ORD103106,CUST00507,2026-06-23,PROD0056:5:242.05|PROD0182:1:235.58,1445.83,PayPal,Shipped
ORD103107,CUST00592,2026-01-11,PROD0266:3:101.77,305.31,Store Credit,Delivered
ORD103108,CUST00908,2026-01-04,PROD0023:5:18.55,92.75,Store Credit,Delivered
ORD103109,CUST00381,2025-10-05,PROD0193:1:29.24|PROD0178:5:137.06|PROD0217:4:240.36,1675.98,Store Credit,Shipped
ORD103110,CUST01176,2026-05-16,PROD0235:5:35.87|PROD0232:4:130.11|PROD0014:4:232.45,1629.59,Amex,Delivered
ORD103111,CUST00636,2026-07-19,PROD0260:1:135.73|PROD0009:4:31.16,260.37,Apple Pay,Delivered
ORD103112,CUST00063,2026-03-26,PROD0048:4:19.97|PROD0090:4:15.79,143.04,PayPal,Shipped
ORD103113,CUST00853,2025-07-31,PROD0185:1:34.57|PROD0080:4:101.65,441.17,Mastercard,Returned
ORD103114,CUST00092,2026-07-13,PROD0086:5:41.13|PROD0261:1:78.93,284.58,Apple Pay,Returned
ORD103115,CUST00673,2025-08-27,PROD0276:2:75.04,150.08,Apple Pay,Delivered
ORD103116,CUST01165,2026-06-27,PROD0145:2:16.58,33.16,Amex,Processing
ORD103117,CUST00777,2026-04-07,PROD0233:1:82.05,82.05,Amex,Shipped
ORD103118,CUST00325,2025-12-27,PROD0162:4:142.57|PROD0300:2:18.47,607.22,PayPal,Delivered
ORD103119,CUST00181,2026-06-05,PROD0287:4:49.41,197.64,Apple Pay,Delivered
ORD103120,CUST00972,2026-07-11,PROD0040:1:6.69|PROD0262:4:174.58|PROD0239:1:87.92,792.93,Amex,Delivered
ORD103121,CUST01128,2026-07-07,PROD0077:1:34.86|PROD0089:5:58.99|PROD0041:5:26.94|PROD0125:4:19.13,541.03,Visa,Delivered
ORD103122,CUST00242,2026-07-26,PROD0046:3:33.24,99.72,Amex,Delivered
ORD103123,CUST00697,2026-02-01,PROD0213:5:69.08|PROD0155:1:146.86,492.26,PayPal,Delivered
ORD103124,CUST00535,2026-01-03,PROD0171:1:115.91,115.91,Amex,Delivered
ORD103125,CUST00180,2026-02-26,PROD0204:3:171.38,514.14,PayPal,Delivered
ORD103126,CUST00426,2025-12-12,PROD0176:2:106.09,212.18,Amex,Delivered
ORD103127,CUST01169,2025-08-07,PROD0101:1:170.06|PROD0180:5:13.81,239.11,PayPal,Delivered
ORD103128,CUST00419,2025-10-12,PROD0044:3:79.04|PROD0026:5:54.92|PROD0018:5:13.24,577.92,Mastercard,Delivered
ORD103129,CUST01149,2025-09-18,PROD0082:3:33.12|PROD0009:1:31.16,130.52,Visa,Cancelled
ORD103130,CUST00433,2025-11-29,PROD0078:4:167.27|PROD0125:2:19.13,707.34,Mastercard,Delivered
ORD103131,CUST00957,2025-11-15,PROD0014:4:232.45,929.8,Mastercard,Delivered
ORD103132,CUST00177,2026-05-18,PROD0231:4:10.76,43.04,Apple Pay,Delivered
ORD103133,CUST01049,2025-10-14,PROD0168:5:193.82,969.1,Apple Pay,Delivered
ORD103134,CUST00958,2026-05-04,PROD0071:1:156.65|PROD0160:3:27.79|PROD0182:1:235.58,475.6,Visa,Shipped
ORD103135,CUST01199,2025-10-03,PROD0198:5:74.76,373.8,Visa,Delivered
ORD103136,CUST00765,2026-06-23,PROD0225:2:129.56,259.12,Apple Pay,Delivered
ORD103137,CUST00410,2026-03-18,PROD0285:1:33.77|PROD0110:2:36.36|PROD0202:3:14.1|PROD0263:3:22.13,215.18,Amex,Delivered
ORD103138,CUST00965,2026-07-21,PROD0218:3:151.18,453.54,Amex,Delivered
ORD103139,CUST00367,2026-01-25,PROD0297:2:171.88,343.76,Amex,Shipped
ORD103140,CUST00848,2026-02-03,PROD0003:5:159.09,795.45,Store Credit,Out for Delivery
ORD103141,CUST00868,2025-10-29,PROD0001:1:121.73,121.73,Mastercard,Processing
ORD103142,CUST00970,2025-11-06,PROD0230:1:7.64|PROD0228:3:11.51,42.17,Amex,Shipped
ORD103143,CUST00784,2026-04-21,PROD0122:4:113.13|PROD0003:5:159.09|PROD0166:2:36.87,1321.71,Store Credit,Processing
ORD103144,CUST01042,2025-10-27,PROD0243:5:47.44,237.2,Store Credit,Delayed
ORD103145,CUST00107,2026-06-26,PROD0141:2:98.61|PROD0074:3:30.72,289.38,PayPal,Out for Delivery
ORD103146,CUST00161,2025-08-10,PROD0086:2:41.13,82.26,Store Credit,Delivered
ORD103147,CUST00346,2026-03-07,PROD0119:2:234.85|PROD0092:3:55.86,637.28,Visa,Delivered
ORD103148,CUST00214,2026-04-07,PROD0178:1:137.06,137.06,Store Credit,Cancelled
ORD103149,CUST00356,2026-02-10,PROD0262:5:174.58,872.9,Amex,Processing
ORD103150,CUST00332,2026-07-10,PROD0168:1:193.82,193.82,Visa,Returned
ORD103151,CUST00572,2026-05-24,PROD0234:5:120.92|PROD0149:3:111.96,940.48,Visa,Cancelled
ORD103152,CUST00226,2026-02-06,PROD0032:5:22.58|PROD0121:4:31.31|PROD0208:2:29.11|PROD0152:4:34.78,435.48,Amex,Delivered
ORD103153,CUST00381,2026-07-18,PROD0118:2:5.27,10.54,Apple Pay,Returned
ORD103154,CUST01102,2025-11-01,PROD0291:4:12.15|PROD0174:1:22.41|PROD0166:5:36.87,255.36,Apple Pay,Delivered
ORD103155,CUST01087,2026-06-24,PROD0025:3:16.49|PROD0119:2:234.85,519.17,Mastercard,Delivered
ORD103156,CUST00860,2026-06-18,PROD0165:5:38.86,194.3,Store Credit,Returned
ORD103157,CUST00943,2026-03-25,PROD0057:1:37.8,37.8,Mastercard,Delivered
ORD103158,CUST00237,2026-07-28,PROD0298:3:12.54,37.62,Mastercard,Delivered
ORD103159,CUST00673,2026-03-17,PROD0012:5:54.17|PROD0001:5:121.73|PROD0048:1:19.97,899.47,Visa,Cancelled
ORD103160,CUST00126,2025-12-03,PROD0093:3:119.59|PROD0141:2:98.61,555.99,Amex,Delivered
ORD103161,CUST00134,2026-03-17,PROD0178:2:137.06|PROD0146:4:25.49,376.08,Visa,Shipped
ORD103162,CUST00965,2026-06-10,PROD0269:1:144.62,144.62,Visa,Shipped
ORD103163,CUST00673,2025-11-03,PROD0098:5:87.67|PROD0044:2:79.04|PROD0204:4:171.38|PROD0241:4:95.92,1665.63,Apple Pay,Delivered
ORD103164,CUST00172,2025-12-19,PROD0060:1:25.69,25.69,Visa,Delivered
ORD103165,CUST00668,2026-06-04,PROD0014:5:232.45,1162.25,Mastercard,Delivered
ORD103166,CUST00401,2026-05-30,PROD0269:3:144.62,433.86,Apple Pay,Cancelled
ORD103167,CUST00382,2026-01-16,PROD0290:2:105.75,211.5,PayPal,Delivered
ORD103168,CUST01074,2026-06-17,PROD0193:2:29.24|PROD0123:1:38.34,96.82,PayPal,Delivered
ORD103169,CUST00535,2025-10-26,PROD0272:5:27.45,137.25,Apple Pay,Delivered
ORD103170,CUST00196,2026-05-05,PROD0258:3:29.27,87.81,Amex,Delivered
ORD103171,CUST01039,2026-02-25,PROD0048:2:19.97,39.94,Amex,Delivered
ORD103172,CUST00816,2026-05-19,PROD0010:1:98.26|PROD0035:5:186.35|PROD0136:1:75.27,1105.28,Apple Pay,Delivered
ORD103173,CUST00905,2026-03-02,PROD0283:5:33.8,169.0,Apple Pay,Delivered
ORD103174,CUST01052,2025-10-15,PROD0153:2:32.56|PROD0094:1:136.82|PROD0008:3:165.66,698.92,Store Credit,Delivered
ORD103175,CUST00773,2026-03-29,PROD0120:4:80.47,321.88,Visa,Delivered
ORD103176,CUST00942,2025-09-29,PROD0215:2:59.37|PROD0213:2:69.08,256.9,Store Credit,Delayed
ORD103177,CUST00715,2026-03-16,PROD0214:3:21.47,64.41,Visa,Delivered
ORD103178,CUST00090,2025-10-07,PROD0003:2:159.09|PROD0043:2:53.62|PROD0283:2:33.8,493.02,Mastercard,Shipped
ORD103179,CUST00935,2026-02-19,PROD0159:1:20.43,20.43,Visa,Processing
ORD103180,CUST00215,2026-02-05,PROD0058:1:90.72,90.72,Amex,Delivered
ORD103181,CUST00896,2026-04-16,PROD0122:2:113.13,226.26,Store Credit,Delivered
ORD103182,CUST00957,2025-08-31,PROD0100:5:81.87,409.35,Visa,Delivered
ORD103183,CUST00186,2025-10-17,PROD0043:4:53.62|PROD0172:3:30.66|PROD0173:1:42.3,348.76,Amex,Cancelled
ORD103184,CUST00293,2026-05-04,PROD0100:3:81.87,245.61,Apple Pay,Delivered
ORD103185,CUST01078,2026-02-25,PROD0053:1:30.53,30.53,Apple Pay,Delivered
ORD103186,CUST00565,2026-01-20,PROD0089:2:58.99,117.98,Visa,Returned
ORD103187,CUST00347,2026-01-05,PROD0112:2:112.59,225.18,Apple Pay,Processing
ORD103188,CUST01087,2026-06-01,PROD0232:1:130.11|PROD0082:1:33.12,163.23,Mastercard,Delivered
ORD103189,CUST00561,2026-03-06,PROD0065:1:99.72|PROD0025:1:16.49,116.21,Apple Pay,Delivered
ORD103190,CUST00538,2026-02-15,PROD0170:2:12.14,24.28,Visa,Shipped
ORD103191,CUST00506,2026-05-31,PROD0242:2:23.74,47.48,Apple Pay,Delivered
ORD103192,CUST00372,2026-01-03,PROD0279:5:19.87,99.35,Visa,Cancelled
ORD103193,CUST00126,2026-06-01,PROD0224:4:131.68|PROD0183:4:73.54|PROD0237:3:10.39,852.05,Store Credit,Delivered
ORD103194,CUST00341,2026-06-30,PROD0176:3:106.09|PROD0122:4:113.13,770.79,Apple Pay,Delivered
ORD103195,CUST00514,2026-05-11,PROD0084:2:98.15,196.3,Amex,Shipped
ORD103196,CUST00651,2026-01-27,PROD0203:3:248.58|PROD0159:3:20.43,807.03,Amex,Delivered
ORD103197,CUST00535,2025-08-27,PROD0113:2:29.87,59.74,Visa,Processing
ORD103198,CUST00821,2026-04-29,PROD0207:3:26.58,79.74,Visa,Out for Delivery
ORD103199,CUST00302,2026-01-17,PROD0058:4:90.72|PROD0107:2:106.43,575.74,Visa,Delayed
ORD103200,CUST00438,2025-12-07,PROD0203:2:248.58,497.16,PayPal,Delivered
ORD103201,CUST00701,2026-05-14,PROD0262:1:174.58|PROD0108:4:128.9|PROD0165:2:38.86,767.9,Amex,Shipped
ORD103202,CUST00115,2025-09-16,PROD0136:2:75.27|PROD0213:4:69.08,426.86,Amex,Returned
ORD103203,CUST01120,2026-04-14,PROD0157:4:160.75|PROD0138:3:18.75|PROD0186:1:24.16,723.41,Amex,Processing
ORD103204,CUST01036,2026-01-21,PROD0018:1:13.24,13.24,PayPal,Delivered
ORD103205,CUST00160,2025-09-13,PROD0073:2:197.85,395.7,Store Credit,Delivered
ORD103206,CUST00733,2026-06-05,PROD0284:5:36.34,181.7,Apple Pay,Shipped
